ts,borrow_apr,stable_borrow_apr,utilization_rate,liquidity_rate
2025-06-27 06:00:00+00:00,0.04525169573306802,0.0,0.8300412540277777,0.03405066017702544
2025-06-27 12:00:00+00:00,0.04690346947835274,0.0,0.8288749761111112,0.03531724812498774
2025-06-27 18:00:00+00:00,0.049052232703373694,0.0,0.8382566809722223,0.0372927035924184
2025-06-28 00:00:00+00:00,0.04538669571307674,0.0,0.84417731,0.034681634771791855
2025-06-28 06:00:00+00:00,0.041645650730008504,0.0,0.8435500258333334,0.032205454187046
2025-06-28 12:00:00+00:00,0.04192890589717908,0.0,0.842059941388889,0.031988419125888116
2025-06-28 18:00:00+00:00,0.0451966702356933,0.0,0.8406677331944444,0.034415674379060096
2025-06-29 00:00:00+00:00,0.0450014660467518,0.0,0.8405996148611111,0.0343011371548041
2025-06-29 06:00:00+00:00,0.04917180500678946,0.0,0.8327319998611111,0.0371624641699098
2025-06-29 12:00:00+00:00,0.042648840531207356,0.0,0.8345267086111111,0.03226823949785148
2025-06-29 18:00:00+00:00,0.041593837112834944,0.0,0.8391612438888889,0.031879794484927684
2025-06-30 00:00:00+00:00,0.04496473536248568,0.0,0.8100496605555556,0.03307298906325768
2025-06-30 06:00:00+00:00,0.04202646457224774,0.0,0.8107917156944445,0.030964218725404377
2025-06-30 12:00:00+00:00,0.04640322483655182,0.0,0.8131863912499999,0.03431445694259568
2025-06-30 18:00:00+00:00,0.0436781795259006,0.0,0.8258494791666666,0.0327153378565701
2025-07-01 00:00:00+00:00,0.0462823160701221,0.0,0.8261286783333334,0.03508984054385238
2025-07-01 06:00:00+00:00,0.0492271863964827,0.0,0.8294425916666667,0.03703848270961368
2025-07-01 12:00:00+00:00,0.04692763437760104,0.0,0.831260721388889,0.03543051748349904
2025-07-01 18:00:00+00:00,0.0462236063746374,0.0,0.8483515047222222,0.035528937026942285
